"Word","POS","Sense","Lem","Stem","Frequency","Class","Notes"
"iteration","NN","iteration.n.01","iteration","iter", 6
"paid","VBD","pay_up.v.01","paid","paid", 6
"analyses","NNS","analysis.n.02","analysis","analys", 6
"et","CC","None","et","et", 6
"means","VBZ","mean.v.07","mean","mean", 6
"soma","NNP","human_body.n.01","soma","soma", 6
"salt","NN","salt.n.04","salt","salt", 6
"electron","NNP","electron.n.01","electron","electron", 6
"jump","VB","chute.v.01","jump","jump", 6
"cassandra","NN","cassandra.n.01","cassandra","cassandra", 6
"fraud","NN","fraud.n.03","fraud","fraud", 6
"mid-level","NNP","None","mid-level","mid-level", 6
"skillset","NN","None","skillset","skillset", 6
"brings","VBZ","bring.v.03","brings","bring", 6
"acoustic","JJ","acoustic.a.01","acoustic","acoust", 6
"daily","RB","daily.r.01","daily","daili", 6
"base","NN","base.n.19","base","base", 6
"pcb","NNP","None","pcb","pcb", 6
"easily","RB","easily.r.01","easily","easili", 6
"distance","NN","distance.n.06","distance","distanc", 6
"watchos","NN","None","watchos","watcho", 6
"tvos","NN","None","tvos","tvo", 6
"zabbix","NN","None","zabbix","zabbix", 6
"175k","CD","None","175k","175k", 6
"fascinating","VBG","intrigue.v.01","fascinating","fascin", 6
"close","NNP","stopping_point.n.01","close","close", 6
"stealth","NN","stealth.n.01","stealth","stealth", 6
"junior","VB","None","junior","junior", 6
"offer","VB","put_up.v.02","offer","offer", 6
"collaborator","NN","collaborator.n.03","collaborator","collabor", 6
"integration","NNP","integration.n.01","integration","integr", 5
"staffing","NNP","None","staffing","staf", 5
"priority","NN","precedence.n.01","priority","prioriti", 5
"yes","RB","None","yes","ye", 5
"dev","JJ","None","dev","dev", 5
"coaching","VBG","coach.v.01","coaching","coach", 5
"rotations","NNS","rotation.n.02","rotation","rotat", 5
"influxdb","NNP","None","influxdb","influxdb", 5
"miarec","NNP","None","miarec","miarec", 5
"sip","NNP","sip.n.01","sip","sip", 5
"promising","JJ","None","promising","promis", 5
"leading","VBG","run.v.03","leading","lead", 5
"quick","NNP","quick.n.01","quick","quick", 5
"high","JJ","high.a.02","high","high", 5
"parties","NNS","party.n.04","party","parti", 5
"contribution","NN","contribution.n.03","contribution","contribut", 5
"shipping","VBG","ship.v.02","shipping","ship", 5
"skill","JJ","None","skill","skill", 5
"tagging","NN","None","tagging","tag", 5
"multi-tier","JJ","None","multi-tier","multi-ti", 5
"always-up","JJ","None","always-up","always-up", 5
"read","VBN","read.v.10","read","read", 5
"needs","VBZ","need.v.03","need","need", 5
"zero","NN","zero.n.04","zero","zero", 5
"discover","RB","None","discover","discov", 5
"evaluate","NN","None","evaluate","evalu", 5
"thrive","NNP","None","thrive","thrive", 5
"scientific","JJ","scientific.a.01","scientific","scientif", 5
"openings","NNS","opening.n.01","opening","open", 5
"va","NNP","virginia.n.01","va","va", 5
"privacy","NNP","privacy.n.02","privacy","privaci", 5
"budget","NN","budget.n.02","budget","budget", 5
"behavior","NN","behavior.n.04","behavior","behavior", 5
"dependency","NN","addiction.n.01","dependency","depend", 5
"setting","VBG","specify.v.02","setting","set", 5
"sns","NNP","tin.n.01","sns","sn", 5
"node","NNP","node.n.04","node","node", 5
"serverless","JJ","None","serverless","serverless", 5
"teach","VBP","teach.v.02","teach","teach", 5
"loves","VBZ","love.v.01","love","love", 5
"scale","NN","scale.n.08","scale","scale", 5
"growth","NNP","growth.n.01","growth","growth", 5
"deliver","NN","None","deliver","deliv", 5
"delivering","VBG","give_birth.v.01","delivering","deliv", 5
"ecosystem","NNP","ecosystem.n.01","ecosystem","ecosystem", 5
"magnitude","NN","order_of_magnitude.n.02","magnitude","magnitud", 5
"oversee","NNP","None","oversee","overse", 5
"16","CD","sixteen.n.01","16","16", 5
"lines","NNS","agate_line.n.01","line","line", 5
"additional","NNP","None","additional","addit", 5
"interest","NN","pastime.n.01","interest","interest", 5
"collaborate","VBP","collaborate.v.01","collaborate","collabor", 5
"fun","JJ","None","fun","fun", 5
"req","NNP","None","req","req", 5
"whose","WP$","None","whose","whose", 5
"microservice","NN","None","microservice","microservic", 5
"offer","VBP","offer.v.07","offer","offer", 5
"360","CD","None","360","360", 5
"formats","NNS","format.n.02","format","format", 5
"protobuf","NNP","None","protobuf","protobuf", 5
"earn","VB","gain.v.08","earn","earn", 5
"gained","VBN","reach.v.01","gained","gain", 5
"holidays","NNS","holiday.n.02","holiday","holiday", 5
"district","NNP","district.n.01","district","district", 5
"decision-making","JJ","None","decision-making","decision-mak", 5
"maps","NNS","function.n.01","map","map", 5
"cost-effective","JJ","None","cost-effective","cost-effect", 5
"dramatically","RB","dramatically.r.03","dramatically","dramat", 5
"trucks","NNS","hand_truck.n.01","truck","truck", 5
"collect","VB","collect.v.05","collect","collect", 5
"concurrency","NN","concurrence.n.02","concurrency","concurr", 5
"minded","VBN","take_care.v.02","minded","mind", 5
"expansion","NN","expansion.n.01","expansion","expans", 5
"personalized","VBN","personalize.v.01","personalized","person", 5
"behalf","NN","behalf.n.01","behalf","behalf", 5
"expect","VBP","ask.v.04","expect","expect", 5
"join","VBP","join.v.03","join","join", 5
"leadership","JJ","None","leadership","leadership", 5
"golang","NN","None","golang","golang", 5
"kernel","NN","kernel.n.01","kernel","kernel", 5
"discounts","NNS","discount_rate.n.02","discount","discount", 5
"transformational","JJ","None","transformational","transform", 5
"get","VB","get_down.v.07","get","get", 5
"sites","NNS","site.n.02","site","site", 5
"runs","VBZ","scat.v.01","run","run", 5
"results","NNS","resultant_role.n.01","result","result", 5
"diagnose","VB","diagnose.v.02","diagnose","diagnos", 5
"remediation","NN","redress.n.02","remediation","remedi", 5
"customize","VB","customize.v.02","customize","custom", 5
"emergencies","NNS","hand_brake.n.01","emergency","emerg", 5
"operations","NNS","operation.n.02","operation","oper", 5
"files","NNS","file.n.02","file","file", 5
"collaborative","NN","None","collaborative","collabor", 5
"hour","NN","hour.n.04","hour","hour", 5
"get","NNP","get.n.01","get","get", 5
"take","VB","contract.v.04","take","take", 5
"value","NN","value.n.04","value","valu", 5
"money","NN","money.n.02","money","money", 5
"retirement","NN","retirement.n.03","retirement","retir", 5
"mastery","NN","command.n.06","mastery","masteri", 5
"webpack","NNP","None","webpack","webpack", 5
"taking","VBG","aim.v.01","taking","take", 5
"propose","VB","nominate.v.02","propose","propos", 5
"gems","VBP","None","gem","gem", 5
"extensive","NNP","None","extensive","extens", 5
"signal","NN","signal.n.02","signal","signal", 5
"noise","VB","make_noise.v.01","noise","nois", 5
"ratios","NNS","proportion.n.04","ratio","ratio", 5
"aggregated","JJ","None","aggregated","aggreg", 5
"artifacts","NNS","artifact.n.01","artifact","artifact", 5
"core","NNP","kernel.n.03","core","core", 5
"bdd","NNP","None","bdd","bdd", 5
"xp","NNP","None","xp","xp", 5
"constructive","JJ","constructive.a.01","constructive","construct", 5
"safe","JJ","safe.a.03","safe","safe", 5
"adaptable","JJ","adaptable.a.01","adaptable","adapt", 5
"audiences","NNS","audience.n.02","audience","audienc", 5
"browsers","NNS","browser.n.02","browser","browser", 5
"version","NN","translation.n.01","version","version", 5
"writing","VBG","write.v.07","writing","write", 5
"ipad","NN","None","ipad","ipad", 5
"professionally","RB","professionally.r.01","professionally","profession", 5
"model","NN","model.n.03","model","model", 5
"aim","VBP","target.v.01","aim","aim", 5
"continue","VB","continue.v.06","continue","continu", 5
"tremendous","JJ","None","tremendous","tremend", 5
"reducing","VBG","reduce.v.04","reducing","reduc", 5
"tactical","JJ","tactical.a.01","tactical","tactic", 5
"challenges","NNS","challenge.n.02","challenge","challeng", 5
"performant","NN","None","performant","perform", 5
"practices","NNS","practice.n.01","practice","practic", 5
"jquery","NN","None","jquery","jqueri", 5
"report","NN","report_card.n.01","report","report", 5
"money","NN","money.n.03","money","money", 5
"companies","NNPS","ship's_company.n.01","companies","compani", 5
"founding","NN","initiation.n.02","founding","found", 5
"adopting","VBG","espouse.v.03","adopting","adopt", 5
"normal","JJ","normal.a.03","normal","normal", 5
"catered","VBN","cater.v.02","catered","cater", 5
"sale","NN","sale.n.05","sale","sale", 5
"minds","NNS","mind.n.01","mind","mind", 5
"markets","NNS","market.n.01","market","market", 5
"dive","JJ","None","dive","dive", 5
"serve","VBP","serve.v.02","serve","serv", 5
"allow","VBP","allow.v.06","allow","allow", 5
"qualifications","NN","reservation.n.02","qualifications","qualif", 5
"lead","NN","lead.n.07","lead","lead", 5
"complies","NNS","None","complies","compli", 5
"non-discrimination","NN","non-discrimination.n.01","non-discrimination","non-discrimin", 5
"disabled","VBD","disable.v.02","disabled","disabl", 5
"places","NNPS","topographic_point.n.01","places","place", 5
"advance","VB","promote.v.02","advance","advanc", 5
"topics","NNS","subject.n.01","topic","topic", 5
"area","NN","area.n.03","area","area", 5
"brokerage","NN","brokerage.n.02","brokerage","brokerag", 5
"emeryville","NNP","None","emeryville","emeryvil", 5
"services","NNP","service.n.11","services","servic", 5
"going","VBG","plump.v.04","going","go", 5
"laws","NNS","jurisprudence.n.01","law","law", 5
"making","VBG","form.v.02","making","make", 5
"exciting","NN","None","exciting","excit", 5
"robot","NN","automaton.n.02","robot","robot", 5
"finish","VB","finish.v.06","finish","finish", 5
"standard","NN","standard.n.06","standard","standard", 5
"fundamentally","RB","basically.r.01","fundamentally","fundament", 5
"type","NN","type.n.05","type","type", 5
"manages","VBZ","wangle.v.01","manages","manag", 5
"manageability","NN","manageability.n.01","manageability","manag", 5
"dependencies","NNS","dependence.n.01","dependency","depend", 5
"cause","NN","cause.n.01","cause","caus", 5
"stores","NNS","storehouse.n.01","store","store", 5
"internship","NNP","internship.n.01","internship","internship", 5
"detected","VBN","detect.v.01","detected","detect", 5
"serverless","NN","None","serverless","serverless", 5
"bonus","NNS","bonus.n.02","bonus","bonu", 5
"spinnaker","NNP","spinnaker.n.01","spinnaker","spinnak", 5
"ways","NNS","way.n.11","way","way", 5
"multi-task","NN","None","multi-task","multi-task", 5
"nation","NN","nation.n.03","nation","nation", 5
"offerings","NNS","offer.n.01","offering","offer", 5
"first","RB","foremost.r.01","first","first", 5
"adopt","VB","espouse.v.03","adopt","adopt", 5
"running","VBG","run.v.01","running","run", 5
"go","VB","survive.v.01","go","go", 5
"make","VB","reach.v.07","make","make", 5
"pmp","NNP","None","pmp","pmp", 5
"contact","JJ","None","contact","contact", 5
"e-verify","JJ","None","e-verify","e-verifi", 5
"well","RB","well.r.02","well","well", 5
"high","NNP","senior_high_school.n.01","high","high", 5
"window","NN","windowpane.n.01","window","window", 5
"no-sql","JJ","None","no-sql","no-sql", 5
"functions","NNS","function.n.04","function","function", 5
"intersection","NN","overlap.n.01","intersection","intersect", 5
"live","VBP","populate.v.01","live","live", 5
"agencies","NNS","means.n.01","agency","agenc", 5
"call","VB","call.v.07","call","call", 5
"staffing","NN","None","staffing","staf", 5
"connect","VBP","connect.v.11","connect","connect", 5
"connections","NNS","joining.n.01","connection","connect", 5
"chicago","NNP","michigan.n.03","chicago","chicago", 5
"find","VB","find.v.03","find","find", 5
"healthcare","JJ","None","healthcare","healthcar", 5
"ultimately","RB","ultimately.r.01","ultimately","ultim", 5
"partnerships","NNS","partnership.n.03","partnership","partnership", 5
"contribution","NN","contribution.n.05","contribution","contribut", 5
"protection","NN","protective_covering.n.01","protection","protect", 5
"catered","JJ","None","catered","cater", 5
"keep","VB","keep.v.07","keep","keep", 5
"well-being","JJ","None","well-being","well-b", 5
"veterans","NNS","veteran.n.03","veteran","veteran", 5
"discounts","NNS","rebate.n.01","discount","discount", 5
"inspiration","NN","inspiration.n.02","inspiration","inspir", 5
"expect","VBP","expect.v.05","expect","expect", 5
"intervention","NN","intervention.n.04","intervention","intervent", 5
"serve","VB","serve.v.10","serve","serv", 5
"real-world","NN","None","real-world","real-world", 5
"dinners","NNS","dinner.n.02","dinner","dinner", 5
"park","NNP","parking_lot.n.01","park","park", 5
"analysis","NN","analysis.n.03","analysis","analysi", 5
"systems","NNS","system.n.08","systems","system", 5
"embraces","NNS","embrace.n.03","embraces","embrac", 5
"identifies","NNS","None","identifies","identifi", 5
"appetite","NN","appetite.n.01","appetite","appetit", 5
"either","RB","either.r.01","either","either", 5
"avenue","NNP","avenue.n.02","avenue","avenu", 5
"reflection","NN","reflection.n.06","reflection","reflect", 5
"test-driven","NNP","None","test-driven","test-driven", 5
"features","NNS","feature.n.04","feature","featur", 5
"dependable","JJ","reliable.a.01","dependable","depend", 5
"negotiation","NN","negotiation.n.02","negotiation","negoti", 5
"business","NN","business.n.09","business","busi", 5
"heavy","NNP","heavy.n.02","heavy","heavi", 5
"logic","NNP","logic.n.02","logic","logic", 5
"roll","VB","roll.v.17","roll","roll", 5
"treat","NN","treat.n.02","treat","treat", 5
"hard-working","JJ","None","hard-working","hard-work", 5
"network","NN","network.n.01","network","network", 5
"meals","NNS","meal.n.03","meal","meal", 5
"associates","NNS","companion.n.01","associate","associ", 5
"empowered","VBN","endow.v.01","empowered","empow", 5
"fans","NNS","sports_fan.n.01","fan","fan", 5
"accountable","JJ","None","accountable","account", 5
"expand","VB","extend.v.09","expand","expand", 5
"term","NNP","terminus.n.03","term","term", 5
"style","NN","style.n.05","style","style", 5
"red","JJ","None","red","red", 5
"bart","NNP","baronet.n.01","bart","bart", 5
"progress","NN","progress.n.02","progress","progress", 5
"friends","NNS","friend.n.05","friend","friend", 5
"take","VBP","claim.v.05","take","take", 5
"sparkcentral","NNP","None","sparkcentral","sparkcentr", 5
"engage","NN","None","engage","engag", 5
"fun","VBN","None","fun","fun", 5
"given","VBN","yield.v.01","given","given", 5
"mature","NN","None","mature","matur", 5
"predictable","JJ","predictable.a.01","predictable","predict", 5
"maturity","NN","adulthood.n.01","maturity","matur", 5
"slack","NNP","slump.n.01","slack","slack", 5
"monetize","VB","monetize.v.01","monetize","monet", 5
"reset","VB","reset.v.02","reset","reset", 5
"means","VBZ","mean.v.05","mean","mean", 5
"urgency","NN","urgency.n.01","urgency","urgenc", 5
"switches","NNS","switch.n.07","switch","switch", 5
"stores","NNS","store.n.02","store","store", 5
"logging","VBG","log.v.01","logging","log", 5
"encryption","NNP","encoding.n.01","encryption","encrypt", 5
"flawless","JJ","None","flawless","flawless", 5
"respectful","JJ","respectful.a.01","respectful","respect", 5
"containerize","VB","containerize.v.01","containerize","container", 5
"smartphone","NN","None","smartphone","smartphon", 5
"traffic","NN","traffic.n.02","traffic","traffic", 5
"scenarios","NNS","scenario.n.03","scenario","scenario", 5
"fun","NNP","playfulness.n.02","fun","fun", 5
"pragmatic","JJ","pragmatic.a.02","pragmatic","pragmat", 5
"city","NN","city.n.03","city","citi", 5
"backbone","NN","spine.n.04","backbone","backbon", 5
"intermediate","JJ","intermediate.a.01","intermediate","intermedi", 5
"reduce","VB","shrink.v.03","reduce","reduc", 5
"engineers","NNPS","engineer.n.01","engineers","engin", 5
"xml","NNP","None","xml","xml", 5
"economy","NN","economy.n.03","economy","economi", 5
"sharing","VBG","share.v.05","sharing","share", 5
"sign","NN","sign.n.09","sign","sign", 5
"blocks","NNS","pulley.n.01","block","block", 5
"rails","NNP","railing.n.01","rails","rail", 5
"operate","VBP","operate.v.03","operate","oper", 5
"organizing","VBG","organize.v.05","organizing","organ", 5
"pride","NN","pride.n.01","pride","pride", 5
"easier","JJR","easy.a.03","easier","easier", 5
"nea","NNP","None","nea","nea", 5
"coach","NN","coach.n.01","coach","coach", 5
"suggesting","VBG","suggest.v.05","suggesting","suggest", 5
"masters","NNS","victor.n.01","masters","master", 5
"beanstalk","NNP","beanstalk.n.01","beanstalk","beanstalk", 5
"execution","NN","performance.n.03","execution","execut", 5
"kpis","NNP","None","kpis","kpi", 5
"awk","NN","None","awk","awk", 5
"node","NNP","lymph_node.n.01","node","node", 5
"small-scale","JJ","None","small-scale","small-scal", 5
"complete","VB","complete.v.02","complete","complet", 5
"wordpress","NNP","None","wordpress","wordpress", 5
"gather","VB","gather.v.07","gather","gather", 5
"recommend","NN","None","recommend","recommend", 5
"governance","NN","government.n.02","governance","govern", 5
"relentlessly","RB","relentlessly.r.01","relentlessly","relentlessli", 5
"associated","JJ","None","associated","associ", 5
"clustering","VBG","cluster.v.01","clustering","cluster", 5
"cities","NNS","city.n.01","city","citi", 5
"learns","NNS","None","learns","learn", 5
"funding","NN","financing.n.01","funding","fund", 5
"finding","VBG","find.v.05","finding","find", 5
"means","VBZ","intend.v.01","mean","mean", 5
"hot","JJ","hot.a.03","hot","hot", 5
"hand","NN","hand.n.09","hand","hand", 5
"urgent","JJ","None","urgent","urgent", 5
"angular","NNP","None","angular","angular", 5
"50","CD","fifty.s.01","50","50", 5
"phone","NN","phone.n.02","phone","phone", 5
"particularly","RB","particularly.r.01","particularly","particularli", 5
"assist","JJ","None","assist","assist", 5
"nice-to-have","JJ","None","nice-to-have","nice-to-hav", 5
"examples","NNS","example.n.01","example","exampl", 5
"vagrant","NN","vagrant.n.01","vagrant","vagrant", 5
"fluency","NNP","fluency.n.03","fluency","fluenci", 5
"repositories","NNS","repository.n.03","repository","repositori", 5
"diagnosing","VBG","diagnose.v.01","diagnosing","diagnos", 5
"cmake","NNP","None","cmake","cmake", 5
"scaling","VBG","scale.v.05","scaling","scale", 5
"securing","VBG","plug.v.01","securing","secur", 5
"install","VB","install.v.02","install","instal", 5
"devoted","VBN","give.v.18","devoted","devot", 5
"petabytes","NNS","petabyte.n.02","petabyte","petabyt", 5
"supportable","JJ","None","supportable","support", 5
"team-oriented","JJ","None","team-oriented","team-ori", 5
"version","NNP","version.n.06","version","version", 5
"control","NNP","restraint.n.02","control","control", 5
"jit","NNP","None","jit","jit", 5
"partners","NNP","spouse.n.01","partners","partner", 5
"self-directed","JJ","None","self-directed","self-direct", 5
"flagship","NN","flagship.n.02","flagship","flagship", 5
"delivering","VBG","deliver.v.02","delivering","deliv", 5
"certifications","NNS","certificate.n.01","certification","certif", 5
"audits","NNS","audited_account.n.01","audit","audit", 5
"puppet","VB","None","puppet","puppet", 5
"diagrams","NNS","diagram.n.01","diagram","diagram", 5
"volunteer","NN","volunteer.n.02","volunteer","volunt", 5
"80","CD","eighty.s.01","80","80", 5
"parking","NN","parking.n.02","parking","park", 5
"discrimination","NN","discrimination.n.01","discrimination","discrimin", 5
"leverage","VBP","leverage.v.02","leverage","leverag", 5
"capital","NN","capital.n.02","capital","capit", 5
"self-motivation","NN","None","self-motivation","self-motiv", 5
"together","RB","together.r.04","together","togeth", 5
"ranging","VBG","range.v.03","ranging","rang", 5
"things","NNS","thing.n.11","thing","thing", 5
"smooth","JJ","smooth.a.03","smooth","smooth", 5
"fast","NNP","fast.n.01","fast","fast", 5
"usage","JJ","None","usage","usag", 5
"team","JJ","None","team","team", 5
"responses","NNS","response.n.07","response","respons", 5
"os","NNP","osmium.n.01","os","os", 5
"grow","NN","None","grow","grow", 5
"instart","NNP","None","instart","instart", 5
"consultant","NN","adviser.n.01","consultant","consult", 5
"consistent","JJ","consistent.a.01","consistent","consist", 5
"blockchain","NN","None","blockchain","blockchain", 5
"suite","NNP","cortege.n.02","suite","suit", 5
"replacement","NN","surrogate.n.01","replacement","replac", 5
"security","NNP","security.n.07","security","secur", 5
"posix","NNP","None","posix","posix", 5
"find","VBP","rule.v.04","find","find", 5
"deliver","VBP","extradite.v.01","deliver","deliv", 5
"automates","VBZ","automatize.v.02","automates","autom", 5
"feel","VB","feel.v.05","feel","feel", 5
"find","NNP","discovery.n.03","find","find", 5
"2013","CD","None","2013","2013", 5
"creation","NN","universe.n.01","creation","creation", 5
"toolchains","NNS","None","toolchains","toolchain", 5
"get","VBP","pay_back.v.02","get","get", 5
"tier","NN","tier.n.05","tier","tier", 5
"noise","NN","noise.n.02","noise","nois", 5
"static","JJ","electrostatic.a.01","static","static", 5
"ads","NNS","ad.n.01","ad","ad", 5
"marathon","NNP","marathon.n.03","marathon","marathon", 5
"fastest-growing","JJ","None","fastest-growing","fastest-grow", 5
"billions","NNS","billion.n.01","billion","billion", 5
"recruiters","NNS","recruiter.n.02","recruiter","recruit", 5
"unix","JJ","None","unix","unix", 5
"fidelity","NNP","fidelity.n.01","fidelity","fidel", 5
"fields","NNS","field.n.10","field","field", 5
"engineer","VBP","mastermind.v.01","engineer","engin", 5
"submitted","VBN","submit.v.03","submitted","submit", 5
"best","VB","outdo.v.02","best","best", 5
"compute","JJ","None","compute","comput", 5
"partners","NNS","collaborator.n.03","partner","partner", 5
"sample","NN","sample_distribution.n.01","sample","sampl", 5
"adapting","VBG","adjust.v.03","adapting","adapt", 5
"targeting","VBG","target.v.01","targeting","target", 5
"tolerance","NN","tolerance.n.04","tolerance","toler", 5
"administrator","NN","administrator.n.03","administrator","administr", 5
"fundamentals","NNS","fundamental.n.02","fundamental","fundament", 5
"along","IN","along.r.03","along","along", 5
"supplier","NNP","supplier.n.01","supplier","supplier", 5
"making","NN","qualification.n.01","making","make", 5
"uncommon","JJ","uncommon.a.01","uncommon","uncommon", 5
"stakeholder","NN","stakeholder.n.01","stakeholder","stakehold", 5
"traceability","NN","None","traceability","traceabl", 5
"results-oriented","JJ","None","results-oriented","results-ori", 5
"talk","VB","talk.v.01","talk","talk", 5
"wants","VBZ","want.v.03","want","want", 5
"difference","NN","dispute.n.01","difference","differ", 5
"paced","VBD","pace.v.02","paced","pace", 5
"partner","NN","partner.n.03","partner","partner", 5
"control","NN","dominance.n.02","control","control", 5
"facilitate","VB","facilitate.v.03","facilitate","facilit", 5
"independent","JJ","independent.a.01","independent","independ", 5
"iis","NNP","two.n.01","iis","ii", 5
"us","SYM","united_states.n.01","us","us", 5
"values-led","JJ","None","values-led","values-l", 5
"building","VB","build.v.06","building","build", 5
"50+","CD","None","50+","50+", 5
"little","JJ","small.a.01","little","littl", 5
"treatment","NN","treatment.n.03","treatment","treatment", 5
"tight","JJ","tight.a.07","tight","tight", 5
"autonomously","RB","None","autonomously","autonom", 5
"challenging","NN","None","challenging","challeng", 5
"prospect","NN","view.n.02","prospect","prospect", 5
"investigating","VBG","investigate.v.02","investigating","investig", 5
"org","NN","None","org","org", 5
"ba","NNP","barium.n.01","ba","ba", 5
"readiness","NN","set.n.12","readiness","readi", 5
"rigor","NN","cogency.n.02","rigor","rigor", 5
"repair","NN","repair.n.01","repair","repair", 5
"combines","NNS","trust.n.04","combine","combin", 5
"enthusiasts","NNS","fancier.n.01","enthusiast","enthusiast", 5
"places","NNS","topographic_point.n.01","place","place", 5
"secret","JJ","None","secret","secret", 5
"north","JJ","north.a.01","north","north", 5
"newest","JJS","new.a.06","newest","newest", 5
"mbrdna","NNP","None","mbrdna","mbrdna", 5
"committed","JJ","committed.a.01","committed","commit", 5
"lan","NNP","local_area_network.n.01","lan","lan", 5
"datacenter","NNP","None","datacenter","datacent", 5
"phase","NN","phase.n.02","phase","phase", 5
"regional","JJ","regional.a.01","regional","region", 5
"yrs","NNS","year.n.01","yr","yr", 5
"savings","NNS","savings.n.01","saving","save", 5
"running","VBG","run.v.33","running","run", 5
"tolerant","NN","None","tolerant","toler", 5
"aws-based","JJ","None","aws-based","aws-bas", 5
"errors","NNS","mistake.n.01","error","error", 5
"early","RB","early_on.r.01","early","earli", 5
"nodes","NNS","node.n.08","node","node", 5
"dozen","NN","twelve.n.01","dozen","dozen", 5
"topologies","NNS","topology.n.04","topology","topolog", 5
"writing","NN","writing.n.04","writing","write", 5
"delivering","VBG","surrender.v.02","delivering","deliv", 5
"country","NN","state.n.04","country","countri", 5
"thanks","NNS","thanks.n.02","thanks","thank", 5
"world-changing","JJ","None","world-changing","world-chang", 5
"open","VB","unfold.v.04","open","open", 5
"average","JJ","None","average","averag", 5
"blockchain","NNP","None","blockchain","blockchain", 5
"bachelor","NN","knight_bachelor.n.01","bachelor","bachelor", 5
"nearly","RB","closely.r.03","nearly","nearli", 5
"independently","RB","independently.r.01","independently","independ", 5
"wifi","NNP","wireless_local_area_network.n.01","wifi","wifi", 5
"installs","NNS","None","installs","instal", 5
"suite","NNP","suite.n.02","suite","suit", 5
"acquisition","NN","skill.n.01","acquisition","acquisit", 5
"insights","NNS","insight.n.03","insight","insight", 5
"senior-level","JJ","None","senior-level","senior-level", 5
"call","NN","margin_call.n.01","call","call", 5
"developing","VBG","build_up.v.05","developing","develop", 5
"focus","NNP","focus.n.07","focus","focu", 5
"schema","NN","schema.n.01","schema","schema", 5
"reach","VB","reach.v.07","reach","reach", 5
"depth","NN","depth.n.03","depth","depth", 5
"fill","VB","satiate.v.01","fill","fill", 5
"impacting","VBG","impact.v.01","impacting","impact", 5
"control","NN","control_condition.n.01","control","control", 5
"communicate","VB","communicate.v.05","communicate","commun", 5
"nasdaq","NNP","national_association_of_securities_dealers_automated_quotations.n.01","nasdaq","nasdaq", 5
"six","CD","six.n.01","six","six", 5
"out-of-the-box","JJ","None","out-of-the-box","out-of-the-box", 5
"cohesive","JJ","None","cohesive","cohes", 5
"physically","RB","physically.r.01","physically","physic", 5
"transportation","NN","transportation_system.n.01","transportation","transport", 5
"zenreach","NNP","None","zenreach","zenreach", 5
"90","CD","ninety.n.01","90","90", 5
"instrumentation","NN","orchestration.n.02","instrumentation","instrument", 5
"managed","VBN","pull_off.v.03","managed","manag", 5
"passionately","RB","stormily.r.01","passionately","passion", 5
"monitors","NNS","monitor.n.07","monitor","monitor", 5
"dashboards","NNS","dashboard.n.02","dashboard","dashboard", 5
"worked","VBN","work.v.01","worked","work", 5
"days","NNS","day.n.04","day","day", 5
"builds","VBZ","construct.v.01","build","build", 5
"events","NNS","event.n.02","event","event", 5
"processing","VBG","process.v.01","processing","process", 5
"vulnerabilities","NNS","vulnerability.n.02","vulnerability","vulner", 5
"monday","NNP","monday.n.01","monday","monday", 5
"meeting","NN","merging.n.01","meeting","meet", 5
"contractor","NN","contractor.n.03","contractor","contractor", 5
"brightest","JJS","bright.a.01","brightest","brightest", 5
"americas-united","JJ","None","americas-united","americas-unit", 5
"genetic","JJ","genetic.a.04","genetic","genet", 5
"boundaries","NNS","boundary.n.02","boundary","boundari", 5
"hitachi","NNP","None","hitachi","hitachi", 5
"original","JJ","original.a.03","original","origin", 5
"industrial","NNP","None","industrial","industri", 5
"nosql","JJ","None","nosql","nosql", 5
"mqtt","NNP","None","mqtt","mqtt", 5
"gracenote","NNP","None","gracenote","gracenot", 5
"music","NN","music.n.01","music","music", 5
"return","NN","return_key.n.01","return","return", 5
"grown","VBN","grow.v.08","grown","grown", 5
"enforcement","NN","enforcement.n.01","enforcement","enforc", 5
"sports","NNS","sport.n.02","sport","sport", 5
"allow","VB","let.v.01","allow","allow", 5
"executives","NNS","executive.n.02","executive","execut", 5
"public","NNP","populace.n.01","public","public", 5
"preventive","JJ","preventive.a.02","preventive","prevent", 5
"always","RB","constantly.r.01","always","alway", 5
"image","NN","trope.n.01","image","imag", 5
"rxjava","NNP","None","rxjava","rxjava", 5
"conceptual","JJ","None","conceptual","conceptu", 5
"etc..","NN","None","etc..","etc..", 5
".net","NNP","None",".net",".net", 5
"known","VBN","acknowledge.v.06","known","known", 5
"administrative","JJ","administrative.a.01","administrative","administr", 5
"esxi","NNP","None","esxi","esxi", 5
"cybersecurity","NN","None","cybersecurity","cybersecur", 5
"enhancing","VBG","enhance.v.02","enhancing","enhanc", 5
"3.0","CD","None","3.0","3.0", 5
"internship","NN","internship.n.01","internship","internship", 5
"appreciation","NN","appreciation.n.01","appreciation","appreci", 5
"uniquely","RB","uniquely.r.01","uniquely","uniqu", 5
"licensing","NN","None","licensing","licens", 5
"award","NN","prize.n.01","award","award", 5
"make","VBP","make.v.08","make","make", 5
"store","NN","storehouse.n.01","store","store", 5
"pay","VB","pay.v.09","pay","pay", 5
"received","VBN","receive.v.12","received","receiv", 5
"regarding","VBG","see.v.05","regarding","regard", 5
"fair","NNP","fair.n.03","fair","fair", 5
"chance","NNP","prospect.n.01","chance","chanc", 5
